job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level,primary_language,has_ml_in_title,manages_people,team_size,certifications_count,weekly_hours,uses_ai_tools_daily,ai_tools_hours_per_week,salary_currency,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score,interviews_to_offer,switched_jobs_last_year,upskilling_hours_per_month,fears_ai_automation_score
Data Analyst,Entry,Full-time,M,US,US,Government,50,0.0,Self-taught,SQL,False,False,9,0,47.5,False,1.9,USD,38828,0.123,4.6,4.5,3,False,15.1,6.3
Computer Vision Engineer,Executive,Full-time,M,BR,BR,Retail,0,18.0,Masters,Python,True,True,8,1,49.7,True,11.7,BRL,58467,0.084,15.1,7.6,9,False,5.6,2.5
Data Engineer,Mid,Full-time,M,FR,FR,Technology,50,7.3,Bootcamp,Scala,False,False,15,3,50.9,False,1.1,EUR,59938,0.152,9.7,5.8,5,False,1.7,5.1
AI Engineer,Mid,Full-time,M,SG,SG,Education,50,8.4,Bachelors,SQL,True,False,7,3,46.9,True,9.5,SGD,70773,0.041,4.3,6.9,11,True,6.8,3.3
Data Analyst,Entry,Full-time,M,IN,IN,Finance,100,1.9,Masters,Python,False,False,9,3,33.7,False,3.0,INR,23692,0.129,1.8,6.8,5,False,5.0,6.6
Research Scientist,Mid,Full-time,M,US,US,Retail,50,5.9,Masters,Python,True,False,12,0,49.5,True,5.7,USD,108544,0.026,8.3,5.6,3,False,5.6,4.6
Data Scientist,Lead,Full-time,M,US,US,Energy,0,15.2,Masters,SQL,False,True,8,2,49.8,True,4.2,USD,252553,0.141,18.2,5.2,7,False,13.0,4.7
Analytics Engineer,Lead,Full-time,L,GB,GB,Manufacturing,0,12.9,Bootcamp,Python,False,True,5,3,45.4,True,14.3,GBP,116029,0.017,10.5,5.2,4,False,4.3,3.6
Machine Learning Engineer,Senior,Full-time,M,GB,GB,Technology,0,13.3,Bachelors,Python,True,False,11,1,39.0,False,4.2,GBP,113012,0.173,19.4,7.1,3,False,17.9,3.9
Data Analyst,Mid,Full-time,L,US,US,Finance,100,2.5,Bachelors,Python,False,False,11,5,53.0,False,2.3,USD,113414,0.0,4.9,8.6,2,False,8.4,7.5
Analytics Engineer,Lead,Full-time,M,US,US,Finance,0,11.1,Masters,Python,False,True,5,1,39.3,True,14.8,USD,175747,0.073,16.4,6.7,13,False,0.3,3.2
AI Engineer,Senior,Full-time,M,US,US,Retail,50,9.4,Self-taught,Python,True,False,7,3,35.1,True,14.7,USD,193930,0.027,10.5,5.7,4,False,12.1,3.1
Machine Learning Engineer,Entry,Full-time,M,DE,DE,Technology,0,3.0,Bootcamp,Python,True,False,9,0,35.2,False,2.9,EUR,70399,0.002,3.0,7.9,1,False,9.9,5.9
Data Analyst,Senior,Full-time,L,US,US,Retail,100,11.0,PhD,Python,False,False,10,1,43.6,False,4.2,USD,139871,0.079,2.6,7.5,8,False,10.7,4.9
Analytics Engineer,Mid,Full-time,S,US,US,Technology,100,4.4,PhD,Python,False,False,6,2,33.9,True,19.0,USD,116668,0.463,15.1,9.6,3,False,11.3,7.0
Data Engineer,Entry,Full-time,L,FR,FR,Retail,0,2.5,Masters,SQL,False,False,11,1,34.5,True,12.9,EUR,54863,0.044,4.3,6.2,1,False,4.4,4.9
Data Scientist,Mid,Full-time,S,IN,IN,Finance,100,3.5,PhD,Java,False,False,7,1,48.2,True,5.8,INR,32012,0.416,13.0,5.1,4,True,6.4,5.0
Data Science Manager,Senior,Full-time,M,US,US,Retail,0,11.4,Masters,Python,False,False,6,0,48.7,True,9.9,USD,174420,0.0,10.1,5.8,3,False,7.5,3.6
Data Scientist,Senior,Full-time,M,PL,PL,Retail,50,11.9,Bachelors,Python,False,False,9,2,38.0,False,1.3,PLN,56120,0.213,10.0,7.2,4,False,9.4,6.3
Data Scientist,Executive,Freelance,S,SG,GB,Technology,100,15.9,Masters,SQL,False,True,6,2,53.8,False,1.3,SGD,117747,0.0,18.1,5.6,5,True,5.1,6.2
Machine Learning Engineer,Mid,Full-time,M,PL,PL,Retail,100,5.1,PhD,Python,True,False,6,4,48.8,True,11.4,PLN,54647,0.182,11.9,5.9,6,False,12.3,6.1
Data Analyst,Mid,Full-time,S,US,US,Retail,100,8.0,Bachelors,Python,False,False,8,3,31.6,False,2.1,USD,89087,0.451,9.2,7.8,7,False,10.4,9.3
Data Engineer,Lead,Full-time,M,AU,US,Media,100,16.5,Masters,Scala,False,True,4,2,45.6,True,13.6,AUD,162009,0.182,17.2,5.3,5,True,10.5,2.0
AI Engineer,Mid,Full-time,M,ES,ES,Technology,50,4.5,Self-taught,SQL,True,False,5,1,45.2,True,8.6,EUR,53807,0.0,11.7,7.0,5,True,10.5,5.0
Data Science Manager,Senior,Full-time,L,DE,DE,Consulting,50,10.8,Masters,Python,False,False,7,4,40.3,True,4.9,EUR,123185,0.026,17.4,7.3,7,True,17.8,2.7
Computer Vision Engineer,Entry,Full-time,M,US,US,Retail,100,3.7,Bachelors,Python,True,False,12,1,42.5,True,17.0,USD,77198,0.113,10.0,6.9,6,False,8.6,2.3
Data Scientist,Senior,Freelance,S,US,US,Consulting,50,13.6,Bachelors,SQL,False,False,9,2,47.1,True,9.1,USD,89867,0.424,12.2,6.8,9,False,4.5,4.5
Business Intelligence Analyst,Senior,Full-time,M,IN,IN,Government,0,11.5,Masters,Python,False,False,7,4,36.6,True,15.8,INR,32998,0.286,16.5,7.0,6,False,8.4,5.4
Data Analyst,Senior,Full-time,M,NL,NL,Finance,50,9.9,Bootcamp,Python,False,False,12,0,42.8,True,11.6,EUR,90352,0.248,11.5,7.0,5,True,14.2,4.8
LLM Engineer,Mid,Full-time,L,US,US,Healthcare,50,7.3,PhD,Python,True,False,3,1,34.7,False,1.4,USD,171331,0.028,7.2,6.9,2,False,7.1,6.8
Data Engineer,Senior,Full-time,M,US,US,Government,100,12.2,PhD,Python,False,False,8,6,44.4,True,9.6,USD,128137,0.0,11.4,9.3,7,False,7.1,4.5
MLOps Engineer,Senior,Full-time,L,GB,GB,Healthcare,50,13.5,Bachelors,SQL,False,False,11,2,48.3,True,7.7,GBP,93654,0.078,10.1,5.1,7,True,9.6,5.9
MLOps Engineer,Senior,Full-time,M,NL,NL,Healthcare,100,9.3,Bachelors,Python,False,False,9,2,52.3,False,0.0,EUR,131889,0.228,6.7,5.9,3,False,9.0,5.0
Business Intelligence Analyst,Lead,Full-time,S,FR,FR,Finance,100,14.0,PhD,Python,False,True,8,2,50.2,False,2.1,EUR,98759,0.0,10.2,7.5,4,False,7.7,6.1
Data Science Manager,Mid,Full-time,S,ES,CA,Energy,100,7.9,Bootcamp,SQL,False,False,6,1,37.7,True,18.6,EUR,46758,0.213,7.6,7.3,8,False,5.5,5.8
Data Analyst,Senior,Full-time,S,US,US,Finance,100,7.1,PhD,Python,False,False,8,1,49.3,True,14.0,USD,142322,0.234,13.9,7.0,2,True,15.2,4.8
AI Engineer,Senior,Full-time,L,US,US,Technology,50,7.7,Bachelors,Python,True,False,5,1,42.4,True,15.9,USD,200099,0.0,14.6,7.0,4,False,5.3,3.4
MLOps Engineer,Senior,Full-time,M,US,US,Healthcare,50,9.6,Masters,SQL,False,False,7,2,47.9,True,7.0,USD,152774,0.142,18.3,6.0,4,False,11.5,5.8
Data Scientist,Mid,Contract,M,US,US,Finance,0,2.7,Masters,Python,False,True,8,2,47.0,False,3.0,USD,136984,0.081,7.3,6.2,6,False,3.7,7.0
Research Scientist,Senior,Full-time,L,ES,CA,Manufacturing,100,9.6,Masters,SQL,True,False,13,3,44.6,True,10.9,EUR,109824,0.0,11.1,6.0,9,False,0.0,2.8
Data Engineer,Mid,Full-time,S,US,US,Retail,50,3.4,Masters,Python,False,False,12,2,37.6,True,12.8,USD,120754,1.175,9.1,8.6,5,True,9.9,5.3
Data Analyst,Senior,Full-time,S,GB,GB,Finance,0,6.8,Bachelors,Python,False,False,7,1,46.9,True,6.9,GBP,71655,0.434,5.7,8.1,7,True,8.9,6.1
AI Engineer,Mid,Contract,M,CA,CA,Technology,50,7.7,Bachelors,SQL,True,False,9,3,39.3,False,2.1,CAD,73110,0.0,11.2,7.5,3,False,11.1,3.6
Machine Learning Engineer,Lead,Full-time,S,SG,SG,Retail,0,13.2,Bachelors,R,True,True,5,1,58.3,False,0.0,SGD,99284,0.0,19.0,5.9,5,False,1.2,1.0
AI Engineer,Mid,Full-time,S,US,US,Consulting,50,8.1,Masters,Java,True,False,6,1,38.6,False,4.0,USD,191504,0.58,6.3,8.7,3,False,7.2,4.7
Research Scientist,Lead,Full-time,M,NL,NL,Media,0,13.7,Bachelors,SQL,True,True,8,1,48.7,True,5.7,EUR,124020,0.055,13.0,4.3,6,False,5.3,3.8
Machine Learning Engineer,Senior,Full-time,M,US,US,Consulting,100,11.4,Bootcamp,SQL,True,False,6,1,40.4,True,15.7,USD,143578,0.206,11.2,8.5,6,False,14.6,2.5
Business Intelligence Analyst,Senior,Full-time,M,DE,DE,Technology,0,11.5,Bachelors,Python,False,False,14,2,35.6,True,6.7,EUR,85876,0.169,12.4,8.0,4,False,6.5,3.0
Data Analyst,Senior,Full-time,L,NL,NL,Technology,100,9.2,Bachelors,Python,False,True,8,2,48.1,True,9.8,EUR,118003,0.0,4.4,7.5,4,False,8.8,6.8
Data Engineer,Senior,Full-time,M,CA,CA,Technology,50,12.1,Masters,Python,False,False,6,1,48.9,True,15.7,CAD,168344,0.213,11.8,7.8,5,True,6.0,3.9
Data Engineer,Senior,Contract,M,AU,AU,Media,100,9.9,Bachelors,SQL,False,False,4,3,47.2,True,18.4,AUD,82319,0.126,8.7,6.4,8,True,13.7,6.7
Analytics Engineer,Senior,Full-time,M,US,US,Government,0,11.9,Masters,Python,False,False,10,2,46.2,True,16.9,USD,129374,0.245,3.5,7.7,5,False,11.0,2.5
Research Scientist,Entry,Full-time,L,DE,DE,Healthcare,0,0.0,Bachelors,SQL,True,False,3,4,42.3,True,15.7,EUR,80351,0.077,5.2,6.8,4,False,14.2,7.1
Data Analyst,Mid,Full-time,L,NL,NL,Retail,0,4.8,Bachelors,SQL,False,False,10,2,41.4,False,0.1,EUR,68986,0.072,8.1,7.0,2,False,2.8,7.1
Analytics Engineer,Mid,Full-time,M,CA,CA,Technology,100,5.2,Bootcamp,Scala,False,False,10,3,41.6,False,1.5,CAD,86313,0.163,8.0,5.6,8,True,17.4,6.1
Analytics Engineer,Executive,Full-time,L,US,US,Technology,0,18.0,Bachelors,Python,False,True,10,2,55.8,True,7.6,USD,199983,0.0,19.5,5.3,6,False,12.9,3.0
Analytics Engineer,Mid,Full-time,M,US,US,Technology,0,7.9,PhD,Python,False,False,8,1,41.4,True,18.6,USD,105797,0.045,13.9,5.7,2,True,14.6,4.9
Data Scientist,Senior,Contract,M,CA,CA,Retail,0,8.9,Bachelors,Python,False,False,8,3,40.5,True,14.2,CAD,89996,0.0,14.8,6.6,7,False,10.9,3.4
Data Analyst,Mid,Full-time,M,US,US,Manufacturing,100,9.0,Bachelors,R,False,False,11,4,41.2,False,4.1,USD,83151,0.078,10.3,7.7,2,False,9.5,5.9
Business Intelligence Analyst,Executive,Full-time,S,GB,GB,Technology,50,19.7,Bootcamp,Java,False,True,5,2,52.5,True,13.3,GBP,129131,0.0,16.6,7.8,11,False,3.6,4.9
Business Intelligence Analyst,Executive,Full-time,S,US,US,Healthcare,0,17.5,Bachelors,Scala,False,True,6,4,53.4,True,10.3,USD,112737,0.336,17.2,6.4,6,False,6.5,8.5
Data Analyst,Senior,Full-time,M,US,US,Technology,0,12.2,Bachelors,Python,False,False,7,2,38.9,False,2.0,USD,115493,0.053,18.6,7.5,5,True,0.4,5.3
AI Engineer,Executive,Full-time,M,GB,DE,Technology,100,20.1,Bachelors,Python,True,True,9,5,53.6,True,11.0,GBP,248279,0.0,20.9,7.9,7,False,3.3,5.5
Data Analyst,Mid,Full-time,M,GB,GB,Media,50,4.9,Masters,Python,False,False,11,2,40.2,False,5.7,GBP,50453,0.122,6.8,6.3,6,False,2.8,6.0
Machine Learning Engineer,Entry,Full-time,M,CA,CA,Technology,100,3.2,Masters,Python,True,False,12,1,42.8,True,7.6,CAD,71959,0.048,4.0,6.9,6,False,7.9,3.6
Data Scientist,Lead,Full-time,M,DE,DE,Technology,50,13.4,Bachelors,Python,False,True,7,4,44.8,True,7.9,EUR,159581,0.302,17.8,6.0,5,False,9.3,2.3
Data Engineer,Mid,Full-time,M,DE,DE,Technology,100,7.2,Masters,Rust,False,False,6,2,43.0,False,1.4,EUR,84920,0.07,6.8,6.2,6,False,14.1,3.8
Data Analyst,Senior,Full-time,M,GB,GB,Retail,50,12.7,Bachelors,SQL,False,False,4,5,46.8,False,5.1,GBP,59551,0.13,11.9,4.4,5,True,0.0,5.7
Computer Vision Engineer,Lead,Full-time,L,US,US,Government,100,15.3,Bachelors,Python,True,True,9,1,43.0,False,4.7,USD,162219,0.06,19.1,6.7,2,True,9.5,5.4
AI Engineer,Mid,Full-time,L,GB,GB,Government,0,3.1,Bachelors,Python,True,False,14,4,42.8,True,6.6,GBP,84695,0.0,7.9,7.1,4,True,3.0,5.1
Data Analyst,Senior,Full-time,M,GB,PL,Consulting,0,9.0,Masters,Python,False,False,12,1,40.9,False,1.4,GBP,104276,0.015,8.5,5.2,9,True,12.9,5.9
Machine Learning Engineer,Senior,Full-time,M,IN,IN,Healthcare,100,10.6,Bachelors,Python,True,False,5,2,49.6,True,12.6,INR,34051,0.111,16.9,3.6,5,False,11.8,3.7
Machine Learning Engineer,Senior,Full-time,M,US,US,Energy,50,12.1,Bachelors,Python,True,False,5,1,38.2,True,13.8,USD,191242,0.352,13.0,5.6,7,False,12.3,1.4
Research Scientist,Senior,Full-time,S,US,US,Finance,0,8.7,PhD,Python,True,False,7,3,33.8,False,3.5,USD,171769,0.4,11.4,7.5,9,True,12.9,1.3
AI Engineer,Mid,Full-time,L,IN,IN,Finance,0,8.6,Masters,Python,True,False,9,0,44.3,False,3.6,INR,63664,0.014,4.8,5.8,6,False,7.0,5.8
Machine Learning Engineer,Mid,Full-time,S,NL,NL,Technology,100,6.0,PhD,Python,True,False,11,0,47.3,True,8.5,EUR,79924,0.186,8.3,4.8,2,False,3.0,6.0
Data Engineer,Senior,Full-time,S,IN,IN,Healthcare,100,8.8,Bootcamp,Python,False,False,8,5,50.2,False,0.8,INR,25651,0.0,17.1,3.6,2,True,8.5,4.1
AI Engineer,Lead,Full-time,M,CA,CA,Technology,0,13.7,Bootcamp,Python,True,True,8,1,48.7,True,6.1,CAD,173691,0.0,11.3,7.0,5,False,11.2,1.9
Data Science Manager,Lead,Full-time,S,US,US,Technology,0,16.1,PhD,Python,False,True,6,1,40.8,True,4.5,USD,287379,0.396,13.4,7.0,7,True,5.4,3.0
AI Engineer,Mid,Full-time,M,ES,ES,Technology,50,4.9,Bachelors,Python,True,False,5,3,31.8,True,9.2,EUR,61391,0.165,3.1,7.1,3,False,9.4,4.8
Business Intelligence Analyst,Mid,Full-time,L,US,US,Finance,0,6.6,Bachelors,Java,False,False,6,2,55.1,True,6.5,USD,106229,0.0,4.3,5.4,5,False,15.8,5.3
Data Scientist,Mid,Full-time,L,FR,FR,Consulting,0,7.9,Masters,SQL,False,False,8,1,44.6,False,0.8,EUR,67596,0.0,10.5,9.5,9,False,7.0,6.1
Data Analyst,Senior,Full-time,L,US,US,Technology,100,10.9,Bachelors,SQL,False,False,9,3,48.5,True,10.8,USD,124378,0.016,12.9,6.4,8,True,12.0,5.1
Business Intelligence Analyst,Senior,Full-time,M,CA,CA,Retail,100,7.8,Masters,Python,False,False,10,2,48.9,False,2.5,CAD,107648,0.131,16.1,6.6,6,False,7.7,4.9
AI Engineer,Entry,Part-time,L,US,US,Technology,100,2.4,Bootcamp,Python,True,False,8,1,55.5,True,15.0,USD,87894,0.02,5.1,7.2,7,False,4.2,6.0
Machine Learning Engineer,Lead,Contract,L,US,GB,Finance,100,15.3,Masters,Python,True,True,7,2,41.8,True,15.4,USD,294039,0.029,15.8,7.9,4,False,5.7,2.8
Data Engineer,Mid,Part-time,M,DE,DE,Manufacturing,0,6.9,Masters,Python,False,False,11,0,47.1,False,3.2,EUR,39092,0.064,14.7,5.4,4,False,4.9,5.2
Data Engineer,Mid,Full-time,L,DE,DE,Energy,0,8.5,Bachelors,Python,False,False,5,4,37.9,True,16.8,EUR,98356,0.019,10.0,6.2,6,False,11.8,8.4
Research Scientist,Senior,Full-time,S,US,US,Retail,50,10.3,Masters,SQL,True,False,7,3,42.6,False,2.8,USD,165260,0.098,14.9,7.2,9,False,4.8,2.2
Data Engineer,Mid,Full-time,L,US,US,Technology,50,5.2,Bootcamp,Python,False,False,8,1,45.7,True,12.3,USD,111592,0.058,11.1,7.2,5,True,4.0,2.4
Machine Learning Engineer,Senior,Full-time,M,US,GB,Education,100,8.7,Bachelors,SQL,True,False,7,1,45.5,True,7.8,USD,136452,0.009,10.0,6.2,9,False,9.1,5.4
Analytics Engineer,Senior,Full-time,L,IN,IN,Technology,0,9.0,Bachelors,Python,False,False,6,2,47.1,False,2.3,INR,38724,0.006,16.6,4.7,7,False,13.6,4.5
Computer Vision Engineer,Lead,Full-time,M,IN,IN,Healthcare,50,16.0,Bachelors,Python,True,True,4,2,44.9,True,11.2,INR,59829,0.151,20.6,8.3,3,False,9.1,4.2
Data Science Manager,Senior,Full-time,M,IN,IN,Technology,50,11.1,Masters,Python,False,False,6,3,28.0,False,0.2,INR,76444,0.108,9.0,7.2,5,True,7.5,3.0
Machine Learning Engineer,Executive,Full-time,M,CA,CA,Government,0,21.8,Masters,Python,True,True,10,1,39.7,True,13.9,CAD,155656,0.137,14.4,6.5,11,True,6.9,4.2
Data Scientist,Mid,Full-time,M,AU,GB,Consulting,50,3.9,Masters,Python,False,False,9,3,38.8,True,9.5,AUD,80527,0.165,14.9,5.9,5,False,0.0,4.3
Data Scientist,Senior,Full-time,L,CA,US,Technology,100,10.9,Bachelors,Python,False,False,10,1,33.6,True,12.1,CAD,191317,0.036,13.0,7.3,5,True,7.9,6.4
Machine Learning Engineer,Mid,Full-time,L,GB,GB,Healthcare,50,6.1,Masters,Python,True,False,10,0,40.3,True,13.5,GBP,86436,0.064,5.6,7.6,7,False,0.0,2.6
Data Scientist,Senior,Full-time,S,US,US,Government,0,9.6,Masters,Python,False,False,12,2,44.7,False,4.0,USD,102780,0.291,15.1,7.3,2,False,10.9,4.8
Data Scientist,Senior,Full-time,M,US,US,Media,100,8.1,Masters,SQL,False,False,3,2,45.3,False,2.4,USD,158371,0.0,10.4,8.5,6,False,10.8,5.1
Data Analyst,Mid,Full-time,M,GB,IN,Finance,100,7.5,Masters,SQL,False,False,10,0,36.2,True,16.0,GBP,88757,0.181,12.2,8.4,3,False,1.4,9.7
Data Science Manager,Senior,Part-time,M,US,US,Technology,0,8.3,PhD,Python,False,False,4,3,42.3,True,9.9,USD,100883,0.168,16.2,7.3,4,True,13.2,7.0
Data Analyst,Mid,Full-time,M,DE,US,Finance,100,5.5,Masters,Python,False,False,5,1,56.3,True,6.8,EUR,85389,0.119,15.4,6.5,3,False,8.9,8.3
Data Scientist,Lead,Freelance,S,IN,IN,Finance,50,11.3,Masters,SQL,False,True,4,5,45.2,False,2.9,INR,37925,0.767,14.3,6.6,12,False,14.4,4.8
Computer Vision Engineer,Mid,Full-time,L,DE,DE,Finance,50,3.7,Masters,Python,True,False,8,4,37.5,False,3.1,EUR,89847,0.039,6.6,5.4,5,True,5.6,2.9
AI Engineer,Mid,Full-time,L,IN,IN,Technology,100,6.4,Masters,Python,True,False,6,2,50.3,False,0.1,INR,35557,0.016,6.6,7.1,11,True,7.5,3.0
MLOps Engineer,Mid,Full-time,L,ES,ES,Healthcare,0,7.3,Masters,SQL,False,False,9,1,50.4,True,8.6,EUR,81870,0.016,8.7,4.5,3,False,13.0,3.7
Data Engineer,Mid,Full-time,S,PL,PL,Finance,0,8.0,Bootcamp,Python,False,True,8,1,40.8,True,9.0,PLN,57626,0.353,10.5,7.5,2,True,15.4,7.7
Computer Vision Engineer,Mid,Full-time,S,IN,IN,Healthcare,0,7.8,Bootcamp,SQL,True,False,5,0,39.2,False,4.3,INR,27155,0.351,7.8,7.2,6,True,5.7,3.4
Data Science Manager,Senior,Part-time,L,FR,FR,Retail,100,8.2,Masters,Python,False,False,8,3,40.3,True,15.7,EUR,88666,0.058,20.3,4.8,5,False,14.4,5.8
AI Engineer,Mid,Full-time,M,US,US,Energy,0,7.6,Masters,Python,True,False,13,0,49.2,True,17.5,USD,134137,0.097,5.0,4.6,3,False,9.7,3.6
Data Science Manager,Mid,Full-time,L,AU,AU,Retail,0,4.8,Bachelors,Python,False,False,6,2,35.8,True,0.5,AUD,94038,0.0,15.4,5.0,3,False,10.8,4.2
Machine Learning Engineer,Entry,Full-time,M,DE,DE,Technology,0,4.0,PhD,Python,True,False,10,2,50.6,True,10.9,EUR,63044,0.098,5.3,4.9,4,False,6.4,7.0
Machine Learning Engineer,Senior,Full-time,M,US,US,Technology,100,12.6,Self-taught,Python,True,False,6,2,45.8,True,12.7,USD,168110,0.031,4.8,9.6,8,False,7.0,4.1
Analytics Engineer,Executive,Full-time,S,DE,DE,Finance,50,17.3,Self-taught,Python,False,True,14,5,54.5,True,9.7,EUR,159344,0.653,14.4,5.2,4,True,8.5,3.7
Research Scientist,Senior,Full-time,M,DE,DE,Healthcare,50,11.5,Masters,Python,True,False,7,2,46.5,True,14.2,EUR,110921,0.073,15.3,6.3,11,False,4.3,2.6
Data Analyst,Lead,Contract,M,IN,IN,Technology,0,16.4,Bachelors,SQL,False,True,7,3,49.2,False,1.6,INR,35082,0.0,10.4,6.9,6,True,7.4,7.2
Machine Learning Engineer,Mid,Full-time,S,DE,DE,Finance,0,5.5,Bachelors,Python,True,False,11,4,43.4,True,20.7,EUR,123908,0.056,11.6,6.9,3,False,14.1,5.7
Data Scientist,Lead,Full-time,M,PL,PL,Manufacturing,100,13.9,Bachelors,Python,False,True,8,2,44.0,True,11.8,PLN,77963,0.046,19.2,7.6,4,False,0.0,4.9
Business Intelligence Analyst,Entry,Full-time,S,US,US,Technology,0,3.0,Bachelors,Python,False,False,11,1,43.1,True,15.0,USD,47418,0.0,9.7,8.7,7,False,6.3,3.2
AI Engineer,Executive,Full-time,L,DE,DE,Finance,100,20.3,Masters,Python,True,True,6,4,50.2,True,16.0,EUR,248762,0.0,23.0,7.6,4,False,0.0,3.8
Data Scientist,Lead,Full-time,S,US,US,Retail,0,16.3,Masters,SQL,False,True,11,3,57.5,False,6.0,USD,218179,0.354,12.1,6.0,7,False,2.5,4.8
Computer Vision Engineer,Executive,Full-time,L,US,US,Consulting,100,15.7,Self-taught,Python,True,True,10,2,45.2,True,14.4,USD,251611,0.033,16.9,8.1,7,False,12.2,3.0
Data Science Manager,Mid,Contract,M,CA,CA,Consulting,100,3.9,Bachelors,SQL,False,False,11,1,34.5,False,0.9,CAD,117448,0.136,6.5,9.9,6,False,12.0,4.8
MLOps Engineer,Entry,Full-time,M,US,PL,Government,100,3.0,Masters,Scala,False,False,11,0,38.7,False,0.0,USD,77655,0.222,8.9,6.7,6,False,11.0,2.6
Machine Learning Engineer,Senior,Contract,L,US,US,Manufacturing,50,14.1,Bachelors,Python,True,False,7,3,41.9,True,6.3,USD,141413,0.066,6.1,6.0,1,False,9.9,3.7
AI Engineer,Entry,Full-time,S,US,US,Finance,100,0.2,Bachelors,Rust,True,False,9,1,46.5,True,8.3,USD,81352,0.359,8.1,7.4,3,True,7.1,2.8
Data Scientist,Senior,Contract,M,US,US,Media,100,12.9,Bachelors,R,False,False,8,2,49.0,True,12.0,USD,145225,0.104,12.5,6.3,4,True,10.3,3.4
Data Scientist,Mid,Part-time,L,US,US,Technology,100,3.3,Bachelors,Python,False,False,9,1,37.7,False,3.0,USD,57960,0.007,7.5,8.6,4,False,22.2,3.4
Data Engineer,Entry,Part-time,S,IN,IN,Consulting,0,0.0,Self-taught,Python,False,False,4,1,44.7,False,0.5,INR,12000,0.122,9.7,4.4,1,False,10.7,5.2
Machine Learning Engineer,Mid,Full-time,M,US,US,Education,0,6.5,Masters,Python,True,False,5,0,39.7,True,12.0,USD,116273,0.0,6.7,5.4,2,False,3.6,5.4
Analytics Engineer,Entry,Full-time,L,FR,FR,Healthcare,50,4.1,PhD,Python,False,False,3,5,45.8,True,2.9,EUR,59382,0.069,3.4,7.1,4,False,8.2,4.8
Data Analyst,Mid,Full-time,L,US,US,Retail,100,5.8,Masters,Python,False,False,8,1,35.6,False,0.8,USD,98756,0.031,12.7,8.8,5,False,13.1,7.1
Data Scientist,Mid,Part-time,M,IN,US,Consulting,100,7.8,Bachelors,SQL,False,False,11,3,36.3,False,4.9,INR,19188,0.146,11.2,4.4,5,True,11.4,5.7
MLOps Engineer,Mid,Full-time,M,US,US,Consulting,50,2.9,Bootcamp,Python,False,False,8,3,41.4,True,17.4,USD,97795,0.082,9.6,6.1,9,False,5.8,3.2
Business Intelligence Analyst,Entry,Full-time,L,US,US,Consulting,100,2.0,Bachelors,R,False,True,5,3,45.2,True,7.7,USD,63754,0.0,6.8,5.9,5,False,6.5,6.2
Business Intelligence Analyst,Senior,Full-time,S,IN,IN,Manufacturing,0,10.9,Bachelors,Python,False,False,4,1,39.1,True,12.3,INR,19740,0.352,6.8,5.1,2,False,7.2,6.0
Analytics Engineer,Senior,Full-time,M,IN,FR,Healthcare,100,11.0,Masters,SQL,False,False,8,3,38.6,True,12.6,INR,34741,0.043,11.2,6.2,4,False,4.6,2.9
Data Science Manager,Senior,Full-time,M,GB,GB,Consulting,50,13.4,Bachelors,R,False,False,9,1,49.4,False,1.0,GBP,140561,0.213,5.8,8.8,4,False,0.0,2.1
Machine Learning Engineer,Senior,Full-time,L,US,US,Technology,0,11.9,Bachelors,Python,True,False,14,5,46.6,True,8.5,USD,244396,0.035,14.5,7.3,3,False,3.6,4.1
Analytics Engineer,Senior,Full-time,S,GB,GB,Technology,100,11.6,Bootcamp,Python,False,False,7,2,46.1,False,3.6,GBP,77053,0.009,8.3,7.3,1,False,11.1,5.7
Machine Learning Engineer,Executive,Full-time,S,GB,GB,Consulting,0,21.1,Masters,SQL,True,True,4,4,41.4,True,10.3,GBP,173856,0.0,24.8,8.1,5,False,8.6,4.4
Data Engineer,Lead,Full-time,M,US,US,Consulting,0,13.9,Bachelors,Python,False,True,5,1,44.7,True,11.1,USD,179934,0.067,4.1,9.2,9,False,0.0,4.9
Computer Vision Engineer,Senior,Contract,M,US,US,Finance,0,7.2,Bootcamp,Python,True,False,9,3,47.1,True,7.1,USD,171885,0.024,10.6,4.8,6,False,0.0,5.2
Machine Learning Engineer,Lead,Full-time,S,FR,FR,Manufacturing,100,12.8,Bachelors,SQL,True,True,10,2,49.4,True,15.9,EUR,110550,0.319,14.0,7.5,4,True,10.9,3.9
Analytics Engineer,Senior,Full-time,M,CA,CA,Healthcare,50,10.0,Masters,Python,False,False,10,1,52.7,False,2.4,CAD,90678,0.111,15.7,6.0,4,False,11.2,3.8
Machine Learning Engineer,Mid,Contract,M,FR,FR,Healthcare,100,1.9,Masters,SQL,True,False,7,1,46.5,True,12.6,EUR,81743,0.165,11.1,7.0,1,False,18.3,3.4
Data Scientist,Senior,Full-time,L,US,US,Technology,0,13.2,PhD,Python,False,False,4,0,35.2,True,23.6,USD,186121,0.009,6.6,8.0,4,False,8.4,3.7
Data Scientist,Senior,Full-time,S,US,US,Finance,0,10.8,Bootcamp,Python,False,False,11,3,55.4,False,4.1,USD,105687,0.439,12.1,3.7,2,False,7.9,3.3
Machine Learning Engineer,Executive,Full-time,M,IN,US,Consulting,50,18.3,Masters,Python,True,True,10,3,50.2,True,16.8,INR,50857,0.024,12.0,6.4,9,True,3.5,1.7
